V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,Y
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,0.00 ,0.60 ,0.33 ,4.00 ,0.00 ,0,2.00 ,0.00 ,0.00 ,-0.51 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,0.00 ,0.60 ,0.33 ,4.00 ,0.00 ,0,2.00 ,0.00 ,0.00 ,-0.55 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,0.00 ,0.33 ,0.23 ,4.00 ,0.00 ,0,2.00 ,0.00 ,0.00 ,-0.51 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,0.00 ,0.45 ,0.14 ,4.00 ,0.00 ,0,2.00 ,0.00 ,0.00 ,-0.47 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,0.00 ,0.60 ,0.33 ,4.00 ,0.00 ,0,2.00 ,0.00 ,0.00 ,-0.61 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,0.25 ,0.45 ,0.45 ,2.00 ,2.00 ,0,1.00 ,1.00 ,0.00 ,-0.47 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,0.25 ,0.45 ,0.45 ,2.00 ,2.00 ,0,1.00 ,1.00 ,0.00 ,-0.49 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,0.25 ,0.23 ,0.33 ,2.00 ,2.00 ,0,1.00 ,1.00 ,0.00 ,-0.45 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,0.25 ,0.33 ,0.23 ,2.00 ,2.00 ,0,1.00 ,1.00 ,0.00 ,-0.39 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,0.25 ,0.45 ,0.45 ,2.00 ,2.00 ,0,1.00 ,1.00 ,0.00 ,-0.49 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,0.50 ,0.45 ,0.45 ,1.00 ,2.00 ,1,0.00 ,2.00 ,0.00 ,-0.46 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,0.50 ,0.23 ,0.33 ,1.00 ,2.00 ,1,0.00 ,2.00 ,0.00 ,-0.44 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,0.50 ,0.45 ,0.45 ,1.00 ,2.00 ,1,0.00 ,2.00 ,0.00 ,-0.48 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,0.50 ,0.33 ,0.60 ,1.00 ,2.00 ,1,0.00 ,2.00 ,0.00 ,-0.50 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,0.50 ,0.23 ,0.33 ,1.00 ,2.00 ,1,0.00 ,2.00 ,0.00 ,-0.42 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,0.50 ,0.45 ,0.45 ,0.00 ,4.00 ,0,1.00 ,0.00 ,1.00 ,-0.27 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,0.50 ,0.45 ,0.45 ,0.00 ,4.00 ,0,1.00 ,0.00 ,1.00 ,-0.24 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,0.50 ,0.33 ,0.33 ,0.00 ,4.00 ,0,1.00 ,0.00 ,1.00 ,-0.30 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,0.50 ,0.23 ,0.33 ,0.00 ,4.00 ,0,1.00 ,0.00 ,1.00 ,-0.23 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,0.50 ,0.45 ,0.45 ,0.00 ,4.00 ,0,1.00 ,0.00 ,1.00 ,-0.30 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,0.75 ,0.45 ,0.45 ,0.00 ,2.00 ,2,0.00 ,1.00 ,1.00 ,-0.16 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,0.75 ,0.23 ,0.33 ,0.00 ,2.00 ,2,0.00 ,1.00 ,1.00 ,-0.13 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,0.75 ,0.45 ,0.45 ,0.00 ,2.00 ,2,0.00 ,1.00 ,1.00 ,-0.24 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,0.75 ,0.23 ,0.45 ,0.00 ,2.00 ,2,0.00 ,1.00 ,1.00 ,-0.14 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,0.75 ,0.33 ,0.33 ,0.00 ,2.00 ,2,0.00 ,1.00 ,1.00 ,-0.19 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,1.00 ,0.23 ,0.33 ,0.00 ,0.00 ,4,0.00 ,0.00 ,2.00 ,0.25 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,1.00 ,0.23 ,0.45 ,0.00 ,0.00 ,4,0.00 ,0.00 ,2.00 ,0.30 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,1.00 ,0.33 ,0.33 ,0.00 ,0.00 ,4,0.00 ,0.00 ,2.00 ,0.34 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,1.00 ,0.33 ,0.60 ,0.00 ,0.00 ,4,0.00 ,0.00 ,2.00 ,0.23 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,0.33 ,1.00 ,0.07 ,0.78 ,0.00 ,0.00 ,4,0.00 ,0.00 ,2.00 ,0.26 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,0.00 ,1.29 ,0.78 ,4.00 ,0.00 ,0,2.00 ,0.00 ,0.00 ,-0.50 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,0.00 ,1.29 ,1.29 ,4.00 ,0.00 ,0,2.00 ,0.00 ,0.00 ,-0.55 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,0.00 ,1.67 ,0.78 ,4.00 ,0.00 ,0,2.00 ,0.00 ,0.00 ,-0.45 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,0.00 ,1.29 ,1.29 ,4.00 ,0.00 ,0,2.00 ,0.00 ,0.00 ,-0.48 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,0.00 ,1.00 ,0.78 ,4.00 ,0.00 ,0,2.00 ,0.00 ,0.00 ,-0.45 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,0.25 ,1.29 ,0.78 ,2.00 ,2.00 ,0,1.00 ,1.00 ,0.00 ,-0.49 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,0.25 ,1.29 ,1.29 ,2.00 ,2.00 ,0,1.00 ,1.00 ,0.00 ,-0.56 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,0.25 ,1.67 ,0.78 ,2.00 ,2.00 ,0,1.00 ,1.00 ,0.00 ,-0.45 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,0.25 ,2.20 ,0.45 ,2.00 ,2.00 ,0,1.00 ,1.00 ,0.00 ,-0.48 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,0.25 ,1.29 ,1.29 ,2.00 ,2.00 ,0,1.00 ,1.00 ,0.00 ,-0.39 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,0.50 ,1.29 ,0.78 ,1.00 ,2.00 ,1,0.00 ,2.00 ,0.00 ,-0.46 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,0.50 ,1.29 ,1.29 ,1.00 ,2.00 ,1,0.00 ,2.00 ,0.00 ,-0.50 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,0.50 ,1.67 ,0.78 ,1.00 ,2.00 ,1,0.00 ,2.00 ,0.00 ,-0.48 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,0.50 ,1.29 ,1.29 ,1.00 ,2.00 ,1,0.00 ,2.00 ,0.00 ,-0.52 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,0.50 ,1.00 ,0.78 ,1.00 ,2.00 ,1,0.00 ,2.00 ,0.00 ,-0.55 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,0.50 ,1.29 ,0.78 ,0.00 ,4.00 ,0,1.00 ,0.00 ,1.00 ,-0.30 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,0.50 ,1.67 ,0.78 ,0.00 ,4.00 ,0,1.00 ,0.00 ,1.00 ,-0.25 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,0.50 ,2.20 ,0.45 ,0.00 ,4.00 ,0,1.00 ,0.00 ,1.00 ,-0.30 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,0.50 ,0.60 ,0.78 ,0.00 ,4.00 ,0,1.00 ,0.00 ,1.00 ,-0.31 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,0.50 ,0.60 ,1.29 ,0.00 ,4.00 ,0,1.00 ,0.00 ,1.00 ,-0.34 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,0.75 ,1.29 ,1.29 ,0.00 ,2.00 ,2,0.00 ,1.00 ,1.00 ,-0.22 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,0.75 ,1.29 ,1.29 ,0.00 ,2.00 ,2,0.00 ,1.00 ,1.00 ,-0.24 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,0.75 ,1.00 ,0.78 ,0.00 ,2.00 ,2,0.00 ,1.00 ,1.00 ,-0.20 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,0.75 ,0.60 ,0.78 ,0.00 ,2.00 ,2,0.00 ,1.00 ,1.00 ,-0.12 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,0.75 ,0.60 ,1.29 ,0.00 ,2.00 ,2,0.00 ,1.00 ,1.00 ,-0.19 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,1.00 ,0.60 ,0.78 ,0.00 ,0.00 ,4,0.00 ,0.00 ,2.00 ,0.13 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,1.00 ,1.29 ,1.29 ,0.00 ,0.00 ,4,0.00 ,0.00 ,2.00 ,0.15 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,1.00 ,0.60 ,0.78 ,0.00 ,0.00 ,4,0.00 ,0.00 ,2.00 ,0.17 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,1.00 ,0.60 ,1.29 ,0.00 ,0.00 ,4,0.00 ,0.00 ,2.00 ,0.18 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,1.00 ,1.00 ,0.78 ,1.29 ,0.00 ,0.00 ,4,0.00 ,0.00 ,2.00 ,0.12 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,3.00 ,0.00 ,2.20 ,2.20 ,4.00 ,0.00 ,0,2.00 ,0.00 ,0.00 ,-0.51 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,3.00 ,0.00 ,3.00 ,4.33 ,4.00 ,0.00 ,0,2.00 ,0.00 ,0.00 ,-0.51 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,3.00 ,0.00 ,2.20 ,2.20 ,4.00 ,0.00 ,0,2.00 ,0.00 ,0.00 ,-0.53 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,3.00 ,0.00 ,2.20 ,3.00 ,4.00 ,0.00 ,0,2.00 ,0.00 ,0.00 ,-0.54 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,3.00 ,0.00 ,3.00 ,4.33 ,4.00 ,0.00 ,0,2.00 ,0.00 ,0.00 ,-0.53 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,3.00 ,0.25 ,2.20 ,2.20 ,2.00 ,2.00 ,0,1.00 ,1.00 ,0.00 ,-0.55 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,3.00 ,0.25 ,3.00 ,4.33 ,2.00 ,2.00 ,0,1.00 ,1.00 ,0.00 ,-0.48 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,3.00 ,0.25 ,2.20 ,2.20 ,2.00 ,2.00 ,0,1.00 ,1.00 ,0.00 ,-0.43 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,3.00 ,0.25 ,1.29 ,2.00 ,2.00 ,2.00 ,0,1.00 ,1.00 ,0.00 ,-0.47 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,3.00 ,0.25 ,2.20 ,3.00 ,2.00 ,2.00 ,0,1.00 ,1.00 ,0.00 ,-0.51 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,3.00 ,0.50 ,2.20 ,2.20 ,1.00 ,2.00 ,1,0.00 ,2.00 ,0.00 ,-0.50 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,3.00 ,0.50 ,2.20 ,7.00 ,1.00 ,2.00 ,1,0.00 ,2.00 ,0.00 ,-0.50 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,3.00 ,0.50 ,3.00 ,3.00 ,1.00 ,2.00 ,1,0.00 ,2.00 ,0.00 ,-0.53 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,3.00 ,0.50 ,1.29 ,1.67 ,1.00 ,2.00 ,1,0.00 ,2.00 ,0.00 ,-0.48 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,3.00 ,0.50 ,2.20 ,2.20 ,1.00 ,2.00 ,1,0.00 ,2.00 ,0.00 ,-0.54 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,3.00 ,0.50 ,1.29 ,1.67 ,0.00 ,4.00 ,0,1.00 ,0.00 ,1.00 ,-0.26 
2.20 ,1.93 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-4.30 ,389.07 ,408.53 ,46.00 ,47.00 ,3.00 ,0.50 ,2.20 ,2.20 ,0.00 ,4.00 ,0,1.00 ,0.00 ,1.00 ,-0.34 
